# ============================================================
# LOGS DE TRANSACOES FINANCEIRAS
# Periodo: 01/04/2026 a 25/05/2026
# Total de registros: 500
# Formato por linha:
# [AAAA-MM-DD HH:MM:SS] ID:<id> | TIPO:<tipo> | ORIGEM_NOME:<nome> | ORIGEM_DOC:<cpf_ou_cnpj> | DESTINO_NOME:<nome> | DESTINO_DOC:<cpf_ou_cnpj> | VALOR:R$ <valor> | BANCO_ORIGEM:<codigo> | BANCO_DESTINO:<codigo> | DISPOSITIVO:<dispositivo> | LOCALIZACAO:<cidade-UF> | DESCRICAO:<texto> | STATUS:<CONCLUIDA|FALHA>
# Observacao: campos podem aparecer vazios em alguns registros.
# ============================================================
[2026-04-01 02:32:39] ID:TRX00486 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:86.826.866/0001-15 | DESTINO_NOME:MARKETPLACE OFFSHORE | DESTINO_DOC:95.479.235/0001-81 | VALOR:R$ 8.853,91 | BANCO_ORIGEM:001 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Curitiba-PR | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-05 12:07:58] ID:TRX00417 | TIPO:PIX | ORIGEM_NOME:Henrique Pires | ORIGEM_DOC: | DESTINO_NOME:Gabriel Martins | DESTINO_DOC:427.259.104-79 | VALOR:R$ 6.098,21 | BANCO_ORIGEM:341 | BANCO_DESTINO: | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-05 12:16:23] ID:TRX00141 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:308.479.420-62 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:146.676.984-38 | VALOR:R$ 2.208,79 | BANCO_ORIGEM:336 | BANCO_DESTINO:033 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Natal-RN | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-05 14:59:22] ID:TRX00313 | TIPO:SAQUE | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:87.346.676/0001-79 | DESTINO_NOME:Gabriel Martins | DESTINO_DOC:319.484.884-80 | VALOR:R$ 1.381,95 | BANCO_ORIGEM:290 | BANCO_DESTINO:290 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-05 20:39:54] ID:TRX00456 | TIPO:PIX | ORIGEM_NOME:Larissa Cardoso | ORIGEM_DOC:679.844.741-17 | DESTINO_NOME:Comercio BETA ME | DESTINO_DOC:76.305.473/0001-69 | VALOR:R$ 30.000,00 | BANCO_ORIGEM:104 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Brasilia-DF | DESCRICAO:Investimento | STATUS:CONCLUIDA
[2026-05-06 04:41:46] ID:TRX00459 | TIPO:PIX | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC:263.379.239-13 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:908.922.384-94 | VALOR:R$ 10.672,69 | BANCO_ORIGEM:336 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-06 04:42:55] ID:TRX00460 | TIPO:PIX | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC:263.379.239-13 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:908.922.384-94 | VALOR:R$ 10.672,69 | BANCO_ORIGEM:033 | BANCO_DESTINO:290 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-06 04:43:19] ID:TRX00461 | TIPO:PIX | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC:263.379.239-13 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:908.922.384-94 | VALOR:R$ 10.672,69 | BANCO_ORIGEM:033 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Belem-PA | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-06 04:44:42] ID:TRX00462 | TIPO:PIX | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC:263.379.239-13 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:908.922.384-94 | VALOR:R$ 10.672,69 | BANCO_ORIGEM:077 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Transferencia | STATUS:CONCLUIDA
[2026-05-06 09:26:41] ID:TRX00124 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:887.191.767-83 | DESTINO_NOME:Joao Silva | DESTINO_DOC:337.647.856-14 | VALOR:R$ 1.201,46 | BANCO_ORIGEM:237 | BANCO_DESTINO:260 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Pagamento mensalidade | STATUS:CONCLUIDA
[2026-05-06 09:56:44] ID:TRX00021 | TIPO:DOC | ORIGEM_NOME:Aline Ramos | ORIGEM_DOC:230.142.415-56 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:915.981.140-55 | VALOR:R$ 1.370,79 | BANCO_ORIGEM:290 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Brasilia-DF | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-06 16:27:29] ID:TRX00162 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Priscila Monteiro | ORIGEM_DOC:129.855.728-35 | DESTINO_NOME:Fernanda Gomes | DESTINO_DOC:560.706.539-59 | VALOR:R$ 1.997,42 | BANCO_ORIGEM:077 | BANCO_DESTINO:104 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-06 23:07:55] ID:TRX00357 | TIPO:PIX | ORIGEM_NOME:Ana Oliveira | ORIGEM_DOC:819.704.503-90 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:425.828.491-61 | VALOR:R$ 17.880,13 | BANCO_ORIGEM:323 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-07 11:48:10] ID:TRX00113 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Gabriel Martins | ORIGEM_DOC:192.502.617-68 | DESTINO_NOME:Isabela Moreira | DESTINO_DOC:346.320.697-55 | VALOR:R$ 2.489,98 | BANCO_ORIGEM:336 | BANCO_DESTINO:336 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Natal-RN | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-05-07 14:02:20] ID:TRX00056 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Loja EPSILON ME | ORIGEM_DOC:14.229.614/0001-85 | DESTINO_NOME:Patricia Barbosa | DESTINO_DOC:439.990.202-66 | VALOR:R$ 1.767,49 | BANCO_ORIGEM:323 | BANCO_DESTINO:323 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Brasilia-DF | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-07 15:09:21] ID:TRX00202 | TIPO:TED | ORIGEM_NOME:Diego Araujo | ORIGEM_DOC:557.111.371-36 | DESTINO_NOME:Comercio BETA ME | DESTINO_DOC:41.809.169/0001-54 | VALOR:R$ 606,42 | BANCO_ORIGEM:290 | BANCO_DESTINO:104 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-07 16:44:14] ID:TRX00318 | TIPO:DOC | ORIGEM_NOME:Rodrigo Teixeira | ORIGEM_DOC:616.192.327-65 | DESTINO_NOME:Aline Ramos | DESTINO_DOC:396.905.503-28 | VALOR:R$ 140,54 | BANCO_ORIGEM:212 | BANCO_DESTINO:323 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento academia | STATUS:CONCLUIDA
[2026-05-07 17:02:39] ID:TRX00017 | TIPO:TED | ORIGEM_NOME:Renata Correia | ORIGEM_DOC:309.785.833-50 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:344.371.505-26 | VALOR:R$ 1.056,77 | BANCO_ORIGEM:380 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Goiania-GO | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-07 17:41:25] ID:TRX00159 | TIPO:SAQUE | ORIGEM_NOME:Leticia Batista | ORIGEM_DOC:327.622.864-76 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:671.694.804-83 | VALOR:R$ 2.414,81 | BANCO_ORIGEM:323 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-07 17:47:06] ID:TRX00046 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Bianca Cavalcanti | ORIGEM_DOC:277.665.176-30 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:102.518.561-98 | VALOR:R$ 1.569,40 | BANCO_ORIGEM:260 | BANCO_DESTINO:077 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Farmacia | STATUS:CONCLUIDA
[2026-05-07 22:30:46] ID:TRX00341 | TIPO:TED | ORIGEM_NOME:Ana Oliveira | ORIGEM_DOC:424.365.638-83 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:738.462.232-88 | VALOR:R$ 33.571,47 | BANCO_ORIGEM:380 | BANCO_DESTINO:336 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Natal-RN | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-08 13:36:36] ID:TRX00198 | TIPO:DOC | ORIGEM_NOME:Loja EPSILON ME | ORIGEM_DOC:72.138.192/0001-17 | DESTINO_NOME:Leonardo Pinto | DESTINO_DOC:338.716.324-12 | VALOR:R$ 1.414,33 | BANCO_ORIGEM:237 | BANCO_DESTINO:336 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-08 13:54:29] ID:TRX00164 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Leticia Batista | ORIGEM_DOC:186.788.237-50 | DESTINO_NOME:Renata Correia | DESTINO_DOC:220.344.412-24 | VALOR:R$ 443,73 | BANCO_ORIGEM:077 | BANCO_DESTINO:212 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento academia | STATUS:CONCLUIDA
[2026-05-08 14:19:46] ID:TRX00201 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Diego Araujo | ORIGEM_DOC:971.889.681-14 | DESTINO_NOME:Industria DELTA SA | DESTINO_DOC:33.716.425/0001-88 | VALOR:R$ 331,46 | BANCO_ORIGEM:212 | BANCO_DESTINO:001 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Aracaju-SE | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-08 14:24:08] ID:TRX00272 | TIPO:TED | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:720.198.281-70 | DESTINO_NOME:Leticia Batista | DESTINO_DOC:729.714.139-78 | VALOR:R$ 56,16 | BANCO_ORIGEM:341 | BANCO_DESTINO:341 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Compra supermercado | STATUS:CONCLUIDA
[2026-05-08 15:53:29] ID:TRX00407 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Vanessa Marques | ORIGEM_DOC:538.853.993-41 | DESTINO_NOME:Camila Ribeiro | DESTINO_DOC:353.435.544-84 | VALOR:R$ 266,83 | BANCO_ORIGEM:237 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO: | DESCRICAO:Pagamento academia | STATUS:CONCLUIDA
[2026-05-08 16:59:58] ID:TRX00158 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Ricardo Nunes | ORIGEM_DOC:211.887.354-94 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:780.463.270-92 | VALOR:R$ 1.365,96 | BANCO_ORIGEM:290 | BANCO_DESTINO:212 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Salario | STATUS:CONCLUIDA
[2026-05-08 17:06:27] ID:TRX00274 | TIPO:DOC | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:518.363.293-10 | DESTINO_NOME:Leonardo Pinto | DESTINO_DOC:826.861.908-10 | VALOR:R$ 647,48 | BANCO_ORIGEM:237 | BANCO_DESTINO:033 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-05-08 17:20:26] ID:TRX00404 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Patricia Barbosa | ORIGEM_DOC:433.335.897-24 | DESTINO_NOME:Tatiane Reis | DESTINO_DOC: | VALOR:R$ 11.218,95 | BANCO_ORIGEM:212 | BANCO_DESTINO:323 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-08 21:11:40] ID:TRX00137 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Ana Oliveira | ORIGEM_DOC:426.813.526-62 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:252.407.485-33 | VALOR:R$ 1.396,29 | BANCO_ORIGEM:001 | BANCO_DESTINO:290 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Campinas-SP | DESCRICAO:Pagamento freelancer | STATUS:CONCLUIDA
[2026-05-08 23:05:16] ID:TRX00335 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:828.915.267-25 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:193.216.823-67 | VALOR:R$ 35.240,21 | BANCO_ORIGEM:077 | BANCO_DESTINO:290 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Teresina-PI | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-09 08:33:56] ID:TRX00179 | TIPO:PIX | ORIGEM_NOME:Vanessa Marques | ORIGEM_DOC:474.659.799-32 | DESTINO_NOME:Comercio BETA ME | DESTINO_DOC:70.888.174/0001-12 | VALOR:R$ 2.467,40 | BANCO_ORIGEM:290 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Aracaju-SE | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-09 10:09:23] ID:TRX00009 | TIPO:DOC | ORIGEM_NOME:Empresa ALFA LTDA | ORIGEM_DOC:12.214.471/0001-49 | DESTINO_NOME:Eduardo Cunha | DESTINO_DOC:345.159.346-82 | VALOR:R$ 1.355,36 | BANCO_ORIGEM:341 | BANCO_DESTINO:001 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Goiania-GO | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-09 10:49:16] ID:TRX00231 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Vanessa Marques | ORIGEM_DOC:140.661.608-36 | DESTINO_NOME:Bruno Carvalho | DESTINO_DOC:804.592.438-40 | VALOR:R$ 2.433,20 | BANCO_ORIGEM:290 | BANCO_DESTINO:212 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-09 11:51:02] ID:TRX00003 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Leonardo Pinto | ORIGEM_DOC:982.470.691-34 | DESTINO_NOME:Carolina Mendes | DESTINO_DOC:821.171.146-94 | VALOR:R$ 1.347,53 | BANCO_ORIGEM:323 | BANCO_DESTINO:033 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Reembolso | STATUS:CONCLUIDA
[2026-05-09 12:48:57] ID:TRX00030 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Priscila Monteiro | ORIGEM_DOC:262.861.982-70 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:560.365.869-41 | VALOR:R$ 1.537,44 | BANCO_ORIGEM:212 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-09 15:01:40] ID:TRX00096 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:729.461.346-83 | DESTINO_NOME:Eduardo Cunha | DESTINO_DOC:526.291.780-95 | VALOR:R$ 1.443,99 | BANCO_ORIGEM:212 | BANCO_DESTINO:104 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-05-09 15:25:32] ID:TRX00116 | TIPO:PIX | ORIGEM_NOME:Beatriz Lima | ORIGEM_DOC:567.252.720-75 | DESTINO_NOME:Camila Ribeiro | DESTINO_DOC:243.435.727-50 | VALOR:R$ 127,58 | BANCO_ORIGEM:104 | BANCO_DESTINO:212 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Natal-RN | DESCRICAO:Pagamento freelancer | STATUS:CONCLUIDA
[2026-05-09 18:08:49] ID:TRX00442 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:61.464.587/0001-95 | DESTINO_NOME:COMERCIO PRIME | DESTINO_DOC:42.601.609/0001-39 | VALOR:R$ 511,92 | BANCO_ORIGEM:077 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Campinas-SP | DESCRICAO:Compra no estabelecimento | STATUS:CONCLUIDA
[2026-05-09 18:16:01] ID:TRX00443 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:61.464.587/0001-95 | DESTINO_NOME:COMERCIO ESTRELA | DESTINO_DOC:18.610.794/0001-13 | VALOR:R$ 2.621,62 | BANCO_ORIGEM:104 | BANCO_DESTINO:323 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Natal-RN | DESCRICAO:Compra no estabelecimento | STATUS:CONCLUIDA
[2026-05-09 18:52:07] ID:TRX00269 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Gabriel Martins | ORIGEM_DOC:590.315.704-30 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:762.953.520-12 | VALOR:R$ 1.045,32 | BANCO_ORIGEM:290 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Natal-RN | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-10 01:24:35] ID:TRX00336 | TIPO:TED | ORIGEM_NOME:Felipe Castro | ORIGEM_DOC:775.983.253-30 | DESTINO_NOME:Priscila Monteiro | DESTINO_DOC:989.248.283-16 | VALOR:R$ 31.750,65 | BANCO_ORIGEM:323 | BANCO_DESTINO:260 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Maceio-AL | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-10 08:23:23] ID:TRX00411 | TIPO:DOC | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC: | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:241.442.344-79 | VALOR:R$ 9.740,18 | BANCO_ORIGEM:033 | BANCO_DESTINO: | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO: | DESCRICAO:Pagamento academia | STATUS:CONCLUIDA
[2026-05-10 13:17:40] ID:TRX00102 | TIPO:PIX | ORIGEM_NOME:Pedro Santos | ORIGEM_DOC:131.246.969-87 | DESTINO_NOME:Carolina Mendes | DESTINO_DOC:794.900.548-14 | VALOR:R$ 201,48 | BANCO_ORIGEM:077 | BANCO_DESTINO:323 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Teresina-PI | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-10 14:12:15] ID:TRX00121 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:50.591.457/0001-81 | DESTINO_NOME:Thiago Rocha | DESTINO_DOC:914.838.380-46 | VALOR:R$ 1.401,85 | BANCO_ORIGEM:237 | BANCO_DESTINO:260 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-10 16:03:19] ID:TRX00182 | TIPO:DOC | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:608.455.635-76 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:901.942.838-43 | VALOR:R$ 311,82 | BANCO_ORIGEM:212 | BANCO_DESTINO:104 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-10 18:53:19] ID:TRX00117 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Gabriel Martins | ORIGEM_DOC:586.935.117-57 | DESTINO_NOME:Marcelo Vieira | DESTINO_DOC:439.789.212-63 | VALOR:R$ 850,89 | BANCO_ORIGEM:341 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Aracaju-SE | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-05-10 19:58:34] ID:TRX00039 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:21.385.561/0001-41 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:868.575.683-88 | VALOR:R$ 1.170,21 | BANCO_ORIGEM:212 | BANCO_DESTINO:380 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Goiania-GO | DESCRICAO:Farmacia | STATUS:CONCLUIDA
[2026-05-10 20:40:43] ID:TRX00327 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Priscila Monteiro | ORIGEM_DOC:437.559.655-26 | DESTINO_NOME:Loja EPSILON ME | DESTINO_DOC:36.768.241/0001-84 | VALOR:R$ 1.052,07 | BANCO_ORIGEM:380 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Reembolso | STATUS:CONCLUIDA
[2026-05-10 20:40:57] ID:TRX00127 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC:289.243.588-51 | DESTINO_NOME:Fernanda Gomes | DESTINO_DOC:354.106.367-59 | VALOR:R$ 2.070,07 | BANCO_ORIGEM:341 | BANCO_DESTINO:290 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Pagamento fornecedor | STATUS:CONCLUIDA
[2026-05-10 21:39:15] ID:TRX00253 | TIPO:PIX | ORIGEM_NOME:Patricia Barbosa | ORIGEM_DOC:653.841.389-13 | DESTINO_NOME:Servicos GAMA SA | DESTINO_DOC:76.941.888/0001-57 | VALOR:R$ 1.711,14 | BANCO_ORIGEM:290 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-11 11:08:40] ID:TRX00109 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:694.257.275-94 | DESTINO_NOME:Bruno Carvalho | DESTINO_DOC:739.837.719-53 | VALOR:R$ 1.541,85 | BANCO_ORIGEM:033 | BANCO_DESTINO:341 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento academia | STATUS:CONCLUIDA
[2026-05-11 11:23:39] ID:TRX00129 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Amanda Dias | ORIGEM_DOC:482.525.818-80 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:582.875.650-95 | VALOR:R$ 559,53 | BANCO_ORIGEM:104 | BANCO_DESTINO:336 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Maceio-AL | DESCRICAO:Reembolso | STATUS:CONCLUIDA
[2026-05-11 12:40:03] ID:TRX00225 | TIPO:PIX | ORIGEM_NOME:Vanessa Marques | ORIGEM_DOC:904.881.898-21 | DESTINO_NOME:Isabela Moreira | DESTINO_DOC:232.729.544-91 | VALOR:R$ 1.138,35 | BANCO_ORIGEM:237 | BANCO_DESTINO:104 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-11 12:42:00] ID:TRX00060 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Diego Araujo | ORIGEM_DOC:453.701.406-91 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:534.806.356-68 | VALOR:R$ 2.254,51 | BANCO_ORIGEM:077 | BANCO_DESTINO:341 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-11 13:32:19] ID:TRX00222 | TIPO:DOC | ORIGEM_NOME:Industria DELTA SA | ORIGEM_DOC:26.858.364/0001-81 | DESTINO_NOME:Henrique Pires | DESTINO_DOC:881.287.796-52 | VALOR:R$ 2.103,99 | BANCO_ORIGEM:341 | BANCO_DESTINO:104 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-11 13:54:04] ID:TRX00172 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Mariana Costa | ORIGEM_DOC:948.390.445-80 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:691.233.679-72 | VALOR:R$ 1.003,32 | BANCO_ORIGEM:323 | BANCO_DESTINO:237 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Recife-PE | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
